source,target,context
+ 1 555 000 0000,+ 1 555 000 0000,
30 days,30 ថ្ងៃ,
7 days,7 ថ្ងៃ,
90 days,90 ថ្ងៃ,
Acme Corp,Acme Corp,
Active,សកម្ម,
"Additional fields (address, notes, etc.) can be edited after creating the contact.","វាលបន្ថែម (អាសយដ្ឋាន, កំណត់ចំណាំ។ល។) អាចកែសម្រួលបានបន្ទាប់ពីបង្កើតទំនាក់ទំនង។",
Add,បន្ថែម,
Add people,បន្ថែមមនុស្ស,
Adding…,កំពុងបន្ថែម…,
Add bookmark,បន្ថែមចំណាំ,
All logged-in users,អ្នកប្រើប្រាស់ទាំងអស់ដែលបានចូល,
All logged-in users can view this document,អ្នកប្រើប្រាស់ទាំងអស់ដែលបានចូលអាចមើលឯកសារនេះ,
Add notes...,បន្ថែមកំណត់ចំណាំ...,
All,ទាំងអស់,
A–Z,A–Z,
Blank = org default,ទទេ = លំនាំដើមអង្គភាព,
Bookmark limit reached (12),ដល់កម្រិតចំណាំហើយ (12),
Bookmark limit reached (12). Remove a bookmark to add another.,ដល់កម្រិតចំណាំហើយ (12)។ លុបចំណាំមួយដើម្បីបន្ថែមថ្មី។,
Bookmark this record,ចំណាំកំណត់ត្រានេះ,
App context,បរិបទកម្មវិធី,
App switcher,កម្មវិធីប្តូរ,
Browse all apps →,រកមើលកម្មវិធីទាំងអស់ →,
Install apps →,ដំឡើងកម្មវិធី →,
Cancel,បោះបង់,
Clear recent items history,សម្អាតប្រវត្តិធាតុថ្មីៗ,
Company,ក្រុមហ៊ុន,
Compose email,សរសេរអ៊ីមែល,
contact,ទំនាក់ទំនង,
contacts,ទំនាក់ទំនង,
Could not create contact,មិនអាចបង្កើតទំនាក់ទំនង,
Could not load contact,មិនអាចផ្ទុកទំនាក់ទំនង,
Could not add user. Please try again.,មិនអាចបន្ថែមអ្នកប្រើប្រាស់។ សូមព្យាយាមម្តងទៀត។,
Could not load contacts,មិនអាចផ្ទុកទំនាក់ទំនង,
Could not load shares,មិនអាចផ្ទុកការចែករំលែក,
Create,បង្កើត,
Create & Open,បង្កើត និងបើក,
Create a contact or adjust your filters,បង្កើតទំនាក់ទំនង ឬកែតម្រូវតម្រង,
Creating…,កំពុងបង្កើត…,
History cleared,ប្រវត្តិត្រូវបានសម្អាត,
This will remove all recent items. Continue?,នេះនឹងលុបធាតុថ្មីៗទាំងអស់។ បន្ត?,
Close,បិទ,
Content is temporarily unavailable.,មាតិកាមិនអាចប្រើបានជាបណ្តោះអាសន្ន។,
Copied!,បានចម្លង!,
Copy link,ចម្លងតំណ,
Copy portal URL,ចម្លង URL វិបផតថល,
Dark,ងងឹត,
Date format,ទម្រង់កាលបរិច្ឆេទ,
Default app on login,កម្មវិធីលំនាំដើមពេលចូល,
Discover ecosystem apps,រកឃើញកម្មវិធីប្រព័ន្ធអេកូ,
Delete,លុប,
Displayed in the top bar,បង្ហាញក្នុងរបារខាងលើ,
Dock Settings,ការកំណត់ Dock,
Done,រួចរាល់,
Done editing,កែសម្រួលរួច,
Drag to reorder {0},អូសដើម្បីរៀបចំ {0} ឡើងវិញ,
Edit bookmarks,កែសម្រួលចំណាំ,
e.g. Europe/Berlin,ឧ. Europe/Berlin,
Email,អ៊ីមែល,
Enable bookmarks,បើកចំណាំ,
Everyone,គ្រប់គ្នា,
Enable global timer,បើកកម្មវិធីកំណត់ពេលសកល,
Enable recent items,បើកធាតុថ្មីៗ,
Expired,ផុតកំណត់,
Expires,ផុតកំណត់,
Expires: {0},ផុតកំណត់: {0},
Failed to generate link. Please try again.,បរាជ័យក្នុងការបង្កើតតំណ។ សូមព្យាយាមម្តងទៀត។,
Failed to load sessions.,បរាជ័យក្នុងការផ្ទុកវគ្គ។,
Features,មុខងារ,
Full name,ឈ្មោះពេញ,
Frappe Desk,Frappe Desk,
Generate link,បង្កើតតំណ,
Generating…,កំពុងបង្កើត…,
Guest Portal,វិបផតថលភ្ញៀវ,
in {0},ក្នុង {0},
"Install Orga, Micro, or other apps to see cross-app context for your contacts.","ដំឡើង Orga, Micro ឬកម្មវិធីផ្សេងទៀតដើម្បីមើលបរិបទកម្មវិធីឆ្លងសម្រាប់ទំនាក់ទំនងរបស់អ្នក។",
jane@example.com,jane@example.com,
Jane Smith,Jane Smith,
Job title,មុខតំណែង,
Keep running,បន្តដំណើរការ,
Label,ស្លាក,
Last accessed,បានចូលចុងក្រោយ,
Light,ភ្លឺ,
Limit,កម្រិត,
Link expires in:,តំណផុតកំណត់ក្នុង:,
Loading…,កំពុងផ្ទុក…,
Load more,ផ្ទុកបន្ថែម,
Log out,ចាកចេញ,
Make private,ធ្វើឲ្យឯកជន,
Mark all read,សម្គាល់ទាំងអស់ថាបានអាន,
Mark read,សម្គាល់ថាបានអាន,
Monday,ថ្ងៃច័ន្ទ,
More fields,វាលបន្ថែម,
My contacts,ទំនាក់ទំនងរបស់ខ្ញុំ,
My Account,គណនីរបស់ខ្ញុំ,
My Profile,ប្រវត្តិរូបរបស់ខ្ញុំ,
Never,មិនដែល,
New contact,ទំនាក់ទំនងថ្មី,
No contacts found,រកមិនឃើញទំនាក់ទំនង,
No expiry,គ្មានការផុតកំណត់,
None,គ្មាន,
No guest sessions yet.,មិនទាន់មានវគ្គភ្ញៀវទេ។,
No recent items,គ្មានធាតុថ្មីៗ,
No recent items yet,មិនទាន់មានធាតុថ្មីៗទេ,
No results for "{0}",គ្មានលទ្ធផលសម្រាប់ "{0}",
No results for "{0}" in {1},គ្មានលទ្ធផលសម្រាប់ "{0}" ក្នុង {1},
Notifications,ការជូនដំណឹង,
Notification unavailable,ការជូនដំណឹងមិនអាចប្រើបាន,
Organization Defaults,លំនាំដើមអង្គភាព,
Organization settings updated — reload to apply,ការកំណត់អង្គភាពបានធ្វើបច្ចុប្បន្នភាព — ផ្ទុកឡើងវិញដើម្បីអនុវត្ត,
Org default,លំនាំដើមអង្គភាព,
"Password, 2FA, profile picture","ពាក្យសម្ងាត់, 2FA, រូបភាពប្រវត្តិរូប",
Pause,ផ្អាក,
paused,បានផ្អាក,
People,មនុស្ស,
People with access,មនុស្សដែលមានសិទ្ធិចូល,
Permissions,សិទ្ធិ,
Pinned,បានខ្ទាស់,
Powered by Tonic,ដំណើរការដោយ Tonic,
Phone,ទូរសព្ទ,
Private,ឯកជន,
Product Manager,Product Manager,
Preferences,ចំណង់ចំណូលចិត្ត,
Read,អាន,
Recent,ថ្មីៗ,
Reload,ផ្ទុកឡើងវិញ,
Remove bookmark,លុបចំណាំ,
Remove from shared,លុបពីការចែករំលែក,
Remove from recent,លុបពីថ្មីៗ,
Resume,បន្ត,
Retry,ព្យាយាមម្តងទៀត,
Revoke,ដកហូត,
Revoked,បានដកហូត,
Revoke session,ដកហូតវគ្គ,
Revoking…,កំពុងដកហូត…,
Saved,បានរក្សាទុក,
Save failed,រក្សាទុកបរាជ័យ,
Save organization settings,រក្សាទុកការកំណត់អង្គភាព,
Saving…,កំពុងរក្សាទុក…,
Search...,ស្វែងរក...,
"Search by name, email, or phone…","ស្វែងរកតាមឈ្មោះ, អ៊ីមែល ឬទូរសព្ទ…",
Search users...,ស្វែងរកអ្នកប្រើប្រាស់...,
Share {0} {1},ចែករំលែក {0} {1},
Submit,ដាក់ស្នើ,
Search in All apps,ស្វែងរកក្នុងកម្មវិធីទាំងអស់,
Search unavailable,ស្វែងរកមិនអាចប្រើបាន,
selected,បានជ្រើសរើស,
Share "{0}",ចែករំលែក "{0}",
Share with team,ចែករំលែកជាមួយក្រុម,
Shared,បានចែករំលែក,
Shared with team,បានចែករំលែកជាមួយក្រុម,
Share with client,ចែករំលែកជាមួយអតិថិជន,
Showing {0} of {1} sessions,បង្ហាញ {0} នៃ {1} វគ្គ,
Site label,ស្លាកគេហទំព័រ,
Sort: A–Z — click for last modified,តម្រៀប: A–Z — ចុចសម្រាប់កែសម្រួលចុងក្រោយ,
Sort: last modified — click for A–Z,តម្រៀប: កែសម្រួលចុងក្រោយ — ចុចសម្រាប់ A–Z,
Start,ចាប់ផ្តើម,
Start Timer,ចាប់ផ្តើមកម្មវិធីកំណត់ពេល,
Status,ស្ថានភាព,
Stop,ឈប់,
Stop & Save,ឈប់ និងរក្សាទុក,
Sunday,ថ្ងៃអាទិត្យ,
System,ប្រព័ន្ធ,
Theme,រចនាប័ទ្ម,
Theme preference,ចំណង់ចំណូលចិត្តរចនាប័ទ្ម,
This email is already on,អ៊ីមែលនេះមានរួចហើយ,
This link has been deactivated.,តំណនេះត្រូវបានបិទដំណើរការ។,
This link has expired. Please ask the sender for a new link.,តំណនេះបានផុតកំណត់។ សូមសួរអ្នកផ្ញើសម្រាប់តំណថ្មី។,
This link is invalid or has been removed.,តំណនេះមិនត្រឹមត្រូវ ឬត្រូវបានលុប។,
Time,ពេលវេលា,
Time entry saved,បានរក្សាទុកកំណត់ត្រាពេលវេលា,
Timer unavailable,កម្មវិធីកំណត់ពេលមិនអាចប្រើបាន,
Timezone,តំបន់ពេលវេលា,
total,សរុប,
Try again,ព្យាយាមម្តងទៀត,
Unread,មិនទាន់អាន,
Open calendar,បើកប្រតិទិន,
Open in Desk,បើកក្នុង Desk,
Open in {0},បើកក្នុង {0},
User menu,ម៉ឺនុយអ្នកប្រើប្រាស់,
View existing →,មើលដែលមាន →,
Visibility,ភាពមើលឃើញ,
View,មើល,
View all notifications,មើលការជូនដំណឹងទាំងអស់,
View time entry,មើលកំណត់ត្រាពេលវេលា,
Week starts on,សប្តាហ៍ចាប់ផ្តើមនៅ,
Write,សរសេរ,
What are you working on?,អ្នកកំពុងធ្វើអ្វី?,
You're all caught up,អ្នកបានទទួលទាំងអស់ហើយ,
Your Preferences,ចំណង់ចំណូលចិត្តរបស់អ្នក,
Your timer has been running for {0},កម្មវិធីកំណត់ពេលរបស់អ្នកបានដំណើរការរយៈពេល {0},
Actions,សកម្មភាព,
Add details about this event...,បន្ថែមព័ត៌មានលម្អិតអំពីព្រឹត្តិការណ៍នេះ...,
Add event,បន្ថែមព្រឹត្តិការណ៍,
Agenda,របៀបវារៈ,
All day,ពេញមួយថ្ងៃ,
Calendar,ប្រតិទិន,
Create Event,បង្កើតព្រឹត្តិការណ៍,
Create in:,បង្កើតក្នុង:,
Day,ថ្ងៃ,
Deadline,កាលកំណត់,
Delete Event,លុបព្រឹត្តិការណ៍,
Delete this event? This cannot be undone.,លុបព្រឹត្តិការណ៍នេះ? វាមិនអាចត្រឡប់វិញបានទេ។,
Deleting…,កំពុងលុប…,
Description,ការពិពណ៌នា,
Details,ព័ត៌មានលម្អិត,
End,បញ្ចប់,
Event,ព្រឹត្តិការណ៍,
Event title,ចំណងជើងព្រឹត្តិការណ៍,
Failed to create event,បរាជ័យក្នុងការបង្កើតព្រឹត្តិការណ៍,
Failed to delete event,បរាជ័យក្នុងការលុបព្រឹត្តិការណ៍,
Manage this event in,គ្រប់គ្រងព្រឹត្តិការណ៍នេះក្នុង,
Meeting,ការប្រជុំ,
Milestone,ព្រឹត្តិការណ៍សំខាន់,
Month,ខែ,
My calendars,ប្រតិទិនរបស់ខ្ញុំ,
New Event,ព្រឹត្តិការណ៍ថ្មី,
No actions available,គ្មានសកម្មភាពអាចប្រើបាន,
No events,គ្មានព្រឹត្តិការណ៍,
Open in,បើកក្នុង,
Other,ផ្សេងទៀត,
Permanently remove this event,លុបព្រឹត្តិការណ៍នេះជាអចិន្ត្រៃយ៍,
Review,ពិនិត្យ,
Source,ប្រភព,
Start date/time is required,កាលបរិច្ឆេទ/ពេលវេលាចាប់ផ្តើមត្រូវបានទាមទារ,
Title,ចំណងជើង,
Title is required,ចំណងជើងត្រូវបានទាមទារ,
Today,ថ្ងៃនេះ,
Type,ប្រភេទ,
View full details in the source app,មើលព័ត៌មានលម្អិតពេញក្នុងកម្មវិធីប្រភព,
Week,សប្តាហ៍,
When,ពេលណា,
{0} available,{0} អាចប្រើបាន,
Available,អាចប្រើបាន,
Configure Frappe Manager to enable one-click updates.,កំណត់រចនាសម្ព័ន្ធ Frappe Manager ដើម្បីបើកការធ្វើបច្ចុប្បន្នភាពដោយចុចម្តង។,
Copy command,ចម្លងពាក្យបញ្ជា,
Ecosystem Apps,កម្មវិធីប្រព័ន្ធអេកូ,
Failed,បរាជ័យ,
Install,ដំឡើង,
Installed,បានដំឡើង,
Learn more,ស្វែងយល់បន្ថែម,
No apps found,រកមិនឃើញកម្មវិធី,
not installed,មិនបានដំឡើង,
Open,បើក,
Pro available,Pro អាចប្រើបាន,
Queued…,កំពុងរង់ចាំ…,
Refresh,ធ្វើឲ្យស្រស់,
Remove,លុប,
Remove {0}? This will uninstall the app and may affect data.,លុប {0}? នេះនឹងលុបកម្មវិធី ហើយអាចប៉ះពាល់ទិន្នន័យ។,
Restart required,ត្រូវការចាប់ផ្តើមឡើងវិញ,
Restarting…,កំពុងចាប់ផ្តើមឡើងវិញ…,
"To install {0}, run:","ដើម្បីដំឡើង {0}, ដំណើរការ:",
"To update {0}, run:","ដើម្បីធ្វើបច្ចុប្បន្នភាព {0}, ដំណើរការ:",
Update {0} from v{1} to {2}? This will restart Frappe.,ធ្វើបច្ចុប្បន្នភាព {0} ពី v{1} ទៅ {2}? នេះនឹងចាប់ផ្តើម Frappe ឡើងវិញ។,
Update to {0},ធ្វើបច្ចុប្បន្នភាពទៅ {0},
Updated,បានធ្វើបច្ចុប្បន្នភាព,
Updating…,កំពុងធ្វើបច្ចុប្បន្នភាព…,
Up to date,ទាន់សម័យ,
to version,ទៅកំណែ,
For whom?,សម្រាប់អ្នកណា?,
Working on?,កំពុងធ្វើអ្វី?,
Search contacts...,ស្វែងរកទំនាក់ទំនង...,
Select type...,ជ្រើសរើសប្រភេទ...,
Context,បរិបទ,
Contact,ទំនាក់ទំនង,
Context Type,ប្រភេទបរិបទ,
Activity,សកម្មភាព,
Activity will appear here as you and your team work across ecosystem apps.,សកម្មភាពនឹងបង្ហាញនៅទីនេះពេលអ្នក និងក្រុមរបស់អ្នកធ្វើការកាត់កម្មវិធីប្រព័ន្ធអេកូ។,
Acknowledge,ទទួលស្គាល់,
All apps,កម្មវិធីទាំងអស់,
All Discussions,ការពិភាក្សាទាំងអស់,
All types,ប្រភេទទាំងអស់,
Archived,បានរក្សាទុកក្នុងប័ណ្ណសារ,
Cancel,បោះបង់,
Celebrate,អបអរសាទរ,
Comments,មតិយោបល់,
Create Discussion,បង្កើតការពិភាក្សា,
Creating…,កំពុងបង្កើត…,
Ctrl+Enter to send,Ctrl+Enter ដើម្បីផ្ញើ,
Decision,ការសម្រេចចិត្ត,
Discussion not found,រកមិនឃើញការពិភាក្សា,
Discussion title,ចំណងជើងការពិភាក្សា,
Discussions,ការពិភាក្សា,
Flag,ទង់,
General,ទូទៅ,
just now,ឥឡូវនេះ,
Keep commenting,បន្តមតិយោបល់,
Linked Records,កំណត់ត្រាដែលភ្ជាប់,
Linked to,ភ្ជាប់ទៅ,
Load more,ផ្ទុកបន្ថែម,
Loading…,កំពុងផ្ទុក…,
Meeting Protocol,កិច្ចពិភាក្សាពិធីការ,
Mentioned,បានលើកឡើង,
New Discussion,ការពិភាក្សាថ្មី,
No activity yet,មិនទាន់មានសកម្មភាពទេ,
No comments yet,មិនទាន់មានមតិយោបល់ទេ,
No discussions found,រកមិនឃើញការពិភាក្សា,
No discussions yet,មិនទាន់មានការពិភាក្សាទេ,
Note,កំណត់ចំណាំ,
Notes,កំណត់ចំណាំ,
Participants,អ្នកចូលរួម,
Pin,ខ្ទាស់,
Pinned,បានខ្ទាស់,
Proposal,សំណើ,
Protocol,ពិធីការ,
Reopen,បើកឡើងវិញ,
Replies,ការឆ្លើយតប,
Reply,ឆ្លើយតប,
Replying to comment,កំពុងឆ្លើយតបមតិយោបល់,
Resolve,ដោះស្រាយ,
Resolve Discussion,ដោះស្រាយការពិភាក្សា,
Resolved,បានដោះស្រាយ,
Resolution,ដំណោះស្រាយ,
Resolution summary...,សង្ខេបដំណោះស្រាយ...,
Retrospective,ពិនិត្យឡើងវិញ,
Search discussions...,ស្វែងរកការពិភាក្សា...,
Seen,បានឃើញ,
Send,ផ្ញើ,
Start Discussion,ចាប់ផ្តើមការពិភាក្សា,
Unpin,ដកខ្ទាស់,
Write a comment...,សរសេរមតិយោបល់...,
Write your discussion content...,សរសេរមាតិកាការពិភាក្សារបស់អ្នក...,
resolved,បានដោះស្រាយ,
unread,មិនទាន់អាន,
{0} mentioned you in a comment,{0} បានលើកឡើងអ្នកក្នុងមតិយោបល់,
{0} is already an attendee.,{0} គឺជាអ្នកចូលរួមរួចហើយ។,
{0} is not an attendee.,{0} មិនមែនជាអ្នកចូលរួមទេ។,
{0} is not installed,{0} មិនបានដំឡើង,
{0} results found,{0} លទ្ធផលត្រូវបានរកឃើញ,
+ Add tags,+ បន្ថែមស្លាក,
A→Z,A→Z,
